node,degree,clustering,betweenness,closeness,eigenvector,triangles,avg_neigh_degree,page_rank,k_core_number,harmonic_c,load_c,avg_neighbor_clustering,two_hop_neighbors,constraint,participation_coeff
497,1.2457467563747042,0.91,1.0000872894374084,0.31554270532155976,1.000142025794442,1.0735085858047018,1.4752554791444996,0.014460521110818218,1.3910408315468552,1.0212850762095596,1.0000889152207344,0.4830886051410459,-0.7548661058470982,0.3316889430597054,0.15429215029958698
498,1.3348546948796725,0.5932773109243697,1.00152882342553,0.3157894736842105,1.0001707777195312,1.0942649220382918,1.5883531453987185,0.014040475883796658,1.440570645364243,1.0515206186697084,1.0015572771968566,0.40115511592803554,-1.4600171414918321,0.2310439000074921,0.0
499,1.2082649340473364,0.3476190476190476,1.005616013776444,0.3158635794743429,1.000165320673336,1.0197710989622937,1.5731412744642743,0.013154071758259188,1.2862722171147898,1.026324333286251,1.0060491977313442,0.2854567276998902,-1.5005042822944006,0.26812351211169294,0.0
502,1.68511619878086,0.5817901234567902,1.0028215708226185,0.3169295973628444,1.0023890387360581,1.4349462203541425,1.851844632015121,0.01568364592304153,1.9862610539267704,1.190604113986396,1.002874050174958,0.43746472074616344,-1.3520514326849828,0.15367662655929598,0.0
503,1.636658226569222,0.6878933728248797,1.0014306700427307,0.31675556950109823,1.002312301867336,1.4296450016433302,1.8856849274823537,0.015030416883715945,1.9625833778067185,1.1694392342642912,1.0014572983557464,0.5002777385428567,-0.8493361010530913,0.16412088379554177,0.0
504,1.0667573506915826,0.8095238095238095,1.0003942618571136,0.31680527224227206,1.0001317088638892,1.0042094249775906,2.1703485826482347,0.009521465317296593,1.0457052450394695,1.0338832189012923,1.0007513405827553,0.5122698554043438,-1.44989535629119,0.489483559346879,0.0
505,1.5049041214752314,0.6279220779220779,1.0015623473611301,0.31630894563684786,1.0002030953780836,1.242075931423938,1.531916226441311,0.01641516549712765,1.609189489013635,1.1150152578360215,1.0015914245695068,0.6537083435231948,-1.4431474994907618,0.208377584872113,0.3768445758127964
507,1.0449788658961878,1.0,1.0,0.3150503237887181,1.000122210828623,1.002247226776261,2.22809989737531,0.009913055431835153,1.0457052450394695,0.9608139912892608,1.0,0.47070412364870107,-0.8560839578535194,0.6568660903444041,0.0
508,1.1890810467598802,0.4853801169590643,1.0022583819249147,0.3163337250293772,1.0003074115127286,1.022525047983983,1.7828396262352457,0.01130525283567508,1.3043181921114668,1.0414421045163296,1.0030245752786244,0.5039982176884632,-1.358799289485411,0.26747117846780344,0.0
509,1.6919254744036678,0.64257753688648,1.0023133827783082,0.31695447409733124,1.0025452541765096,1.4829422457594594,1.87056847670004,0.015858049679363537,1.9744577089911948,1.1936276682324107,1.0023564212634357,0.6686666681672737,-1.44989535629119,0.1581713921169244,0.35276684147527865
510,1.236482823768966,0.5253623188405797,1.0037138704409858,0.3172283761489512,1.0002105047757304,1.039436687107549,1.6200251453935721,0.01362621064474161,1.3570169989825147,1.085283641083546,1.0055861863433118,0.47777721412981644,-1.4667649982922601,0.2685591029538531,0.0
511,1.6782792961397204,0.4708860759493671,1.0142292976629466,0.31863015860490806,1.000248012978787,1.3549106207112378,1.501941549262169,0.019709305813020963,1.579870675735488,1.2546026788603961,1.0144792601604995,0.47987711750703455,-1.2204682250766354,0.18271305097093085,0.0
514,1.055924257564009,0.6,1.000173546459091,0.3150749063670412,1.0001224638521187,1.0019665990606261,2.154247279500132,0.009696148701291927,1.0457052450394695,0.9638375455352755,1.000176778654821,0.47514299366570656,-0.7076311082441017,0.48206456510022566,0.0
515,1.9741824004749429,0.5675540557430321,1.007581031707659,0.3180779834580543,1.0038066496651987,1.8849153413623068,1.8380002092227836,0.019055696234719872,2.0327891905833226,1.329687609303113,1.0077216951953258,0.4646555185150105,-0.6232828982387508,0.14123501807841038,0.0
518,1.264070961656401,0.4188034188034188,1.0032807482591686,0.31559202813599063,1.0001485237979142,1.039977645144497,1.4808250202415267,0.015056011200156112,1.3043181921114668,1.0273321847015888,1.00334175380588,0.6188393351348269,-1.4161560722890496,0.26380187444991415,0.3157894736842108
519,1.9448444957458435,0.6221379216908278,1.0056216486198741,0.3179527559055118,1.0038842831891692,1.8925089641610635,1.865882486675448,0.018704266794513785,2.0327891905833226,1.3145698380730357,1.0057260595170259,0.48910702705040593,-1.3959125018877654,0.14528193561188532,0.0
520,2.0315876121322494,0.5520609703735508,1.0084216461062852,0.3183287347260544,1.0043314265363417,1.9726868703753004,1.8517526004136113,0.019816012198126853,2.0327891905833226,1.3599231517632726,1.008577840833982,0.45532163066397474,-0.8493361010530913,0.1391848538503501,0.0
521,1.1090320443631043,0.2909090909090909,1.0019455952745804,0.31554270532155976,1.0002101616458556,1.00392934575409,1.8530376962674606,0.010101184045672996,1.1315910827278421,0.9930652365800933,1.0022566172425869,0.4269338678877491,-1.3419296474843407,0.34333278731404804,0.0
522,1.308759501900575,0.3850806451612903,1.008965576155967,0.31717854057026157,1.0001863647677964,1.0518083342958335,1.4826297031020783,0.015286552234035449,1.3396810836075808,1.101913189436631,1.010870026783873,0.5088151377705705,-1.5274957094961128,0.23880079932811582,0.0
524,1.3772483778006084,0.5525641025641026,1.005333001322249,0.3192599620493359,1.0002332071090643,1.1141300999054604,1.556290177232445,0.01604704159091459,1.440570645364243,1.1991708510167793,1.005766224167291,0.4654489104545808,-0.6064132562376806,0.2261429089018982,0.0
525,1.2457467563747042,0.2,1.0233676271741936,0.317353033637221,1.0004868421643986,1.0161798073963668,1.6352181801552315,0.013625411671958408,1.2493985581143994,1.0948582295292957,1.0349254503972989,0.4940440914707846,-0.815596817050951,0.22958874975533552,0.0
527,1.9150571988639924,0.5279988211022694,1.0157260417453164,0.317827626918536,1.0034415457004802,1.736113559164105,1.8245984512489004,0.019200152238037258,2.0327891905833226,1.2994520668429586,1.0160166463572953,0.4568775438786323,-0.9269364542580142,0.14105786368587703,0.0
528,1.1597103574325403,0.7166666666666667,1.0006389795671415,0.31532094330782445,1.0001364978973313,1.0233497875103172,1.568301808889075,0.013404409405837737,1.2114030285232422,0.994073087995424,1.0006508773483902,0.3905892184999973,-1.4161560722890496,0.3694021866370011,0.0
529,1.3434404579231356,0.5984126984126984,1.0035864983617506,0.318378932429236,1.0002152339263097,1.1004154807824118,1.5778555754366654,0.015175761848356265,1.440570645364243,1.1558332401572344,1.0036099355222354,0.48246563375599016,-1.4870085686935444,0.2315729946797598,0.0
530,1.1793720906572072,0.27450980392156865,1.006583205892611,0.315937720053204,1.0003294090720338,1.0111861934893738,1.7301147360264326,0.0120649013749029,1.2493985581143994,1.0233007790402515,1.0073596693255276,0.43086424168344223,-1.5038782106946147,0.26456713657071923,0.0
531,1.264070961656401,0.5612535612535613,1.0019291944639859,0.31810304080668034,1.00022268586284,1.0534113155741707,1.6599286565024043,0.013578635504021526,1.3741342238948269,1.1266055491124236,1.0021510834406389,0.5213057409831301,-1.4094082154886216,0.24397693588781416,0.0
532,1.5426316645736409,0.5639344262295082,1.0190693436260325,0.31847937534505877,1.0002533929673616,1.2567064438507023,1.5666068017926174,0.01729984420505641,1.609189489013635,1.2102572165855,1.019565212922522,0.697917720064353,-1.524121781095899,0.19541706809969672,0.0
533,1.2457467563747042,0.62,1.001787118797764,0.3160118954452966,1.0001520981076324,1.0504706480222257,1.5457310236528705,0.013815966390646217,1.3570169989825147,1.040434253100989,1.0016635755244614,0.432560753682335,-1.4768867834929023,0.27618647045213135,0.0
534,1.3604494401004272,0.7297297297297297,1.0046963000148796,0.3175776641761699,1.0001819435057069,1.1346390576820393,1.6424876581512045,0.01391128527821096,1.579870675735488,1.1276134005277558,1.0046080136293485,0.49356178694466507,-1.453269284691404,0.2262680305910281,0.0
535,1.9507473747708401,0.533519925363188,1.0199006126711518,0.31797779352704936,1.0037414516488725,1.8028627868755052,1.8402400925051814,0.019495808696138744,2.0327891905833226,1.3175933923190517,1.0202675997287667,0.458944728942052,-0.994415022262295,0.1391848538503501,0.0
537,1.7650946416276676,0.5455820476858345,1.0068067839158517,0.3172283761489512,1.0029556357884262,1.520396426520319,1.8726502696867435,0.016961978603551107,1.9979946706880412,1.2268867649385808,1.0069331307671008,0.46914186356507026,-0.9336843110584423,0.14586421650586037,0.0
539,1.3348546948796725,0.5008403361344538,1.0040252178821698,0.3157894736842105,1.000170785232417,1.080037792156421,1.494947924537919,0.01554643728482676,1.3570169989825147,1.0515206186697084,1.0041000386316665,0.5573873250994374,-1.3857907166871233,0.23773931633498754,0.0
540,1.4020694407844674,0.3997785160575858,1.4233570558982185,0.35725028753428295,1.0004874157365558,1.0963189422718989,1.3221164822374596,0.019881058483733373,1.267969434477767,1.8154719914961577,1.527828112467166,0.4154176701999577,-1.3216860770830565,0.26345238949547817,0.0
541,1.7780746635019422,0.41500559910414336,1.2738234920473266,0.3368930418821959,1.002517807352185,1.4286611358141637,1.7309152508670904,0.01829990616773457,1.9265213016181897,1.6471608051347812,1.4014204348753736,0.3686539731292637,-1.453269284691404,0.14478246012026283,0.0
542,1.9566324457387867,0.5645161290322581,1.0067813839925503,0.3180028350921405,1.0038500793543457,1.8493702951199793,1.8492463629539988,0.01888789094852956,2.0327891905833226,1.3206169465650677,1.006907260984561,0.4682310693451132,-0.6671439674415333,0.1402528668675949,0.0
544,1.5351603320183926,0.6734463276836158,1.0020985586790936,0.3164080865068171,1.0002121923996452,1.2920143798077464,1.5469708397978517,0.016886327855675128,1.609189489013635,1.1271094748200814,1.0021376048052626,0.4656982111368837,-0.6941353946432456,0.20697068036699615,0.0
545,1.4583432962024456,0.43183673469387757,1.0579181980053027,0.33680874134623406,1.000509611796386,1.138597733345275,1.519910247899673,0.017728149048217994,1.440570645364243,1.553430623508315,1.0660939788137118,0.47054435598888505,-1.2272160818770634,0.19945402591440403,0.0
546,1.022736728139183,0.6666666666666666,1.0000347117012045,0.31500117013807627,1.0001186381595017,1.0,2.7599459006018785,0.008973470670175806,1.0,0.9547668827972302,1.0000353582309311,0.4521898094970853,-1.2913207214811302,0.6817435086804632,0.0
547,1.3262133496914752,0.41532976827094475,1.0186186274572742,0.3183287347260544,1.0001978236512374,1.0629784409351308,1.5355549047038912,0.01576864907142607,1.3741342238948269,1.1497861316652038,1.019370945966724,0.49667271380415134,-1.3453035758845548,0.22646035698514874,0.0
548,1.2910697187720732,0.6873563218390805,1.0012069194062032,0.31777760289604157,1.0001818471033783,1.080298139604852,1.5470758632939523,0.014262756912936284,1.3910408315468552,1.119550589205051,1.0015030245155587,0.5092941038638337,-1.3216860770830565,0.2699844036764722,0.0
550,1.119351277734844,0.4393939393939394,1.0009797869487165,0.3152224824355972,1.0001617339697277,1.0075643029528598,1.7557498655351353,0.010967603876672408,1.1107423863154056,0.9819788710113644,1.0009980273911587,0.12303684976633725,-1.4937564254939726,0.36439791782753345,0.0
551,1.0774815324621323,0.5714285714285714,1.012765325852299,0.33283877349159247,1.0020700600204215,1.00392934575409,2.162151900174631,0.009037416918086674,1.1107423863154056,1.367985963086057,1.0144173573572266,0.6556407917967855,-1.456643213091618,0.3791970465945702,0.33275613232308104
552,1.1890810467598802,0.672514619883041,1.0007121022328902,0.3153948293368742,1.0002005320813276,1.0312882662366862,1.5649039121229036,0.01343139471000773,1.267969434477767,1.0031437507334693,1.0007253610627922,0.4879020695844415,-1.5038782106946147,0.3244943771202698,0.0
553,1.3938448655568698,0.413472706155633,1.0103983080256747,0.31690472453304036,1.0002245436036374,1.0950356311308933,1.4872895221772529,0.016614737931424747,1.3741342238948269,1.110983852174672,1.0112224222498443,0.49708313462827153,-0.6738918242419614,0.2078477237152553,0.0
554,1.1695825411995218,0.625,1.0005418392020042,0.3153455681374463,1.0005541685255812,1.0230749482075217,2.0116412868050837,0.00947247610363566,1.267969434477767,0.99709664224144,1.0005519287311506,0.6402034397872777,-1.4127821438888355,0.26544298768360675,0.32394177193585005
555,1.0667573506915826,0.7142857142857143,1.000571422296851,0.315962441314554,1.0001437657030545,1.0036491883714385,2.0173750230643734,0.01019815976903576,1.0457052450394695,1.0021358993181535,1.000637267432112,0.48182673108559654,-1.2879467930809163,0.4858641325583976,0.0
556,1.4183755256865196,0.31212121212121213,1.2128505052074667,0.33538205980066443,1.0051524608469438,1.0828981715330335,1.5719408028813944,0.01620618796605511,1.3910408315468552,1.535289298032233,1.200190089012576,0.5257085058285653,-1.0821371606678598,0.20669240013966433,0.0
557,1.6083125692560598,0.33581780538302275,1.021158678893599,0.31665621079046424,1.0002608518853013,1.206238906518472,1.3721558880136535,0.021997808782608937,1.3741342238948269,1.1573450172802315,1.0215486236584268,0.48102625436327634,-1.0281543062644354,0.19542572846191994,0.0
558,1.2457467563747042,0.6233333333333333,1.0011146242265934,0.31554270532155976,1.0001523412605533,1.0507383215167432,1.5934303412508881,0.01274546856800284,1.3741342238948269,1.0212850762095596,1.001135373477357,0.43435664378195815,-1.0821371606678598,0.26521250993140816,0.0
559,1.264070961656401,0.6609686609686609,1.0315364919508008,0.3352985136593872,1.0001504837863988,1.0627138504533067,1.4216123115954489,0.016253142147315207,1.267969434477767,1.3674820373781447,1.0312501286388798,0.4826293390304611,-0.5018214758310454,0.3194806201428748,0.0
560,1.3938448655568698,0.6039488966318235,1.004191798675388,0.31767760207694123,1.0001882535249453,1.13637267516018,1.6150746722812799,0.015187341679503467,1.5040753648974061,1.1397076175118155,1.0042271004414747,0.45426974970845,-0.9404321678588703,0.2193390980580987,0.0
561,2.2871637868341237,0.49412455934195065,1.0201654497138097,0.31953786499960435,1.0054975901779284,2.2316372070069175,1.8080502698428016,0.022647143511497013,2.0327891905833226,1.5050537555720254,1.0205372719721646,0.4879706712338314,-0.5895436142366104,0.1391848538503501,0.0
562,1.0986158873244944,0.7333333333333333,1.0002453553323836,0.31517327505463627,1.0001296776022683,1.0086801159808967,1.8078171010883046,0.01088401708486698,1.1315910827278421,0.9759317625193351,1.0002499247570076,0.45386017713934057,-1.5072521390948286,0.3867407101170157,0.0
565,1.5500669856776068,0.36700158646218933,1.0181326537604036,0.31710381655410713,1.0002120647772068,1.1786462827036175,1.3882576209439166,0.020628303827504038,1.3570169989825147,1.1568410915725627,1.021969878317819,0.42080399658649936,-1.3351817906839127,0.19753083632647983,0.0
567,1.149753410777237,0.7047619047619048,1.0005373849495875,0.3158141717503519,1.0004213924144234,1.0200468284477693,1.9990210852185353,0.00919162630347587,1.2493985581143994,1.0122144134715159,1.0005628830009776,0.47261211076931753,1.1750209390753312,0.2869234340499656,0.4151332327181593
568,1.0449788658961878,0.7,1.0001041314892831,0.3150503237887181,1.0001567914771898,1.0014051077051391,2.3540467483851972,0.008885147981325925,1.0231078778660285,0.9608139912892608,1.000106070942578,0.4845372266943515,-1.530869637896327,0.5154080969496242,0.0
569,1.8416029931588818,0.6177655677655678,1.004879113064799,0.31752771880160413,1.003218527472702,1.7017574214088,1.858713382053707,0.017529542442192566,2.0327891905833226,1.2631694158907698,1.0049697668508297,0.4584542041540008,-1.4229039290894776,0.14894637867305296,0.0
570,1.033917609206489,0.5,1.0001041314892831,0.31502574504602904,1.000139056590321,1.0002811794428546,2.4792969720958364,0.008175542011141729,1.0231078778660285,0.9577904370432448,1.000106070942578,0.45970847385498115,-1.3318078622836986,0.5238839057698771,0.0
571,2.2971958129184915,0.5029038008165143,1.0195456577681152,0.319588444796201,1.00567387186919,2.2316372070069175,1.8172163469477662,0.022696528873327817,2.0327891905833226,1.5111008640640557,1.0199061623538392,0.3031642570353265,-1.5005042822944006,0.1391848538503501,0.0
572,1.572161977251366,0.6158653846153846,1.003354350887476,0.3165321000235165,1.0002561575632427,1.3112429732758715,1.5463324667109435,0.017452848747314637,1.609189489013635,1.142227246050157,1.003416722749439,0.46409254577491765,-1.5038782106946147,0.20041461578217257,0.0
591,1.5351603320183926,0.6225988700564972,1.004278605850441,0.3169793547374205,1.0002138439036277,1.2722742402277327,1.5526319427620892,0.0169661764724354,1.609189489013635,1.1502900573728658,1.004470848988412,0.4601253177180897,-0.7649878910477403,0.20205687406042594,0.0
656,2.0428750918384746,0.5139192993431342,1.0132363776216873,0.318378932429236,1.0042958743949333,1.941940207052528,1.845010432788722,0.02004171990642534,2.0327891905833226,1.3659702602553045,1.0134812788390277,0.2733865704291403,-1.453269284691404,0.1391848538503501,0.0
604,1.1890810467598802,0.6374269005847953,1.0075678664567884,0.33507592730893704,1.0001696853564859,1.0296508439232888,1.5431131951183314,0.01380501991432971,1.2493985581143994,1.3432936034100251,1.007461860574471,0.4299965327589522,-0.640152540239821,0.31663119574730403,0.0
645,1.45043785183516,0.5433673469387755,1.0135277833806131,0.3182785528493734,1.0002017975309034,1.16544968686499,1.587075040842946,0.015849953830787966,1.579870675735488,1.1780059712946729,1.0127515999754597,0.5101173581980933,-0.9741714518610107,0.1988881292786708,0.0
646,1.9030117340247694,0.6216628527841342,1.0056650049124338,0.31777760289604157,1.0036814726870582,1.814058918703267,1.886745298990563,0.018240973584904206,2.0327891905833226,1.2934049583509266,1.0057702187626902,0.5291247806785468,-1.3183121486828426,0.14421040059719206,0.0
666,1.5049041214752314,0.5188311688311689,1.005219753335358,0.31630894563684786,1.0014938974382077,1.2034380101309001,1.771771786237402,0.014604844034435788,1.7617428412849518,1.1150152578360215,1.0053167195128783,0.5135367244353541,-1.6084699911012497,0.17370941473732066,0.0
683,1.45043785183516,0.6471088435374149,1.000759508042855,0.3161355985281453,1.0017128562972972,1.1945251785623723,1.977736019962282,0.012813392449322777,1.7749612864990334,1.0938503781139182,1.0007736491936925,0.46807967352784235,-1.2238421534768495,0.17411776500542914,0.0
587,1.5276524596453214,0.6265341905318527,1.0060970266293365,0.31690472453304036,1.0015530063115983,1.2656257756222442,1.7915300501464178,0.01428393659282755,1.788082016665296,1.145250800296173,1.005969015935317,0.5315725872932449,-1.358799289485411,0.17776073854635915,0.0
590,1.466206116861144,0.29411764705882354,1.0175248653913629,0.3161851068827813,1.0001849424488816,1.099904247855426,1.405913687712693,0.01951565269811608,1.3570169989825147,1.0998974866059472,1.0178484216414907,0.5436461365339967,-1.5814785638995374,0.2026596502435261,0.0
614,1.2082649340473364,0.2857142857142857,1.4078257505243352,0.34165327015821984,1.0002062977527804,1.0161798073963668,1.7608321068258643,0.01399104241384549,1.2305474502296982,1.8401643511725072,1.40508677802035,0.4417775798005616,-0.7852314614490246,0.26826569970127906,0.0
634,1.308759501900575,0.3125,1.006206308334619,0.3161851068827813,1.0002330102336858,1.042138669266715,1.5904833826278362,0.01461872835726881,1.3570169989825147,1.0615991328230938,1.0068205062000593,0.5201810542665009,-1.2170942966764213,0.21232824010478016,0.3423265984407288
680,1.308759501900575,0.6875,1.000805541779189,0.3157154026583268,1.0001665054258928,1.0911766420852356,1.6244069469467104,0.013051741688692626,1.5040753648974061,1.0424499559316631,1.0008205396731011,0.6087901330850838,-1.632087489902748,0.23610585548493987,0.0
586,1.6782792961397204,0.4680379746835443,1.0158531106358666,0.31863015860490806,1.000247366227845,1.3530413329192192,1.4610626950297627,0.01998941608154593,1.579870675735488,1.2546026788603961,1.0158321625817186,0.5549057334011183,-1.4701389266924743,0.1909956601486389,0.0
652,1.0774815324621323,0.8571428571428571,1.0000509100827766,0.3151240830341814,1.000152987007141,1.0061677965662292,1.9549714536413647,0.009816444192250582,1.1107423863154056,0.9698846540273046,1.0000518583108735,0.3393744923883185,-1.4431474994907618,0.4813176859813876,0.0
673,1.4424890829721286,0.6569148936170213,1.0031779900900835,0.317827626918536,1.0001939465670864,1.1898073975512604,1.5549062865734327,0.015799334151559128,1.579870675735488,1.1578489429879044,1.0029579674953593,0.3393744923883185,-1.4431474994907618,0.22193674546186246,0.0
676,1.3604494401004272,0.7368421052631579,1.0010022492169317,0.3158635794743429,1.000156866598632,1.1358776258715229,1.381912537083155,0.01737659365222541,1.3910408315468552,1.0605912814077534,1.0010209076205265,0.4519804419179729,-1.27445107948006,0.30840723860141206,0.0
620,1.45043785183516,0.6488095238095238,1.0015390956861037,0.3161355985281453,1.0016656951533667,1.194995932258618,1.9527313420062704,0.013144602205473232,1.7350038557062974,1.0938503781139182,1.0015677404905927,0.4745819035365001,-1.446521427890976,0.17899619676074324,0.0
574,1.8664089623074134,0.6211348963642541,1.0052975021708335,0.3176276252654763,1.0035974702788601,1.7478982408845767,1.8804464208650917,0.017916839947784518,2.0327891905833226,1.2752636328748337,1.0053959088051747,0.4844139297567422,-1.5511132082976111,0.14609714732767476,0.0
630,2.136412218902337,0.5339123242349049,1.0144331642641968,0.31880625296068216,1.0048222513849934,2.1516068590211495,1.8378955325669537,0.020930325589949852,2.0327891905833226,1.4173706824375705,1.0147000492452674,0.5855645107218009,-1.4094082154886216,0.1391848538503501,0.0
678,1.6714144274562233,0.694579681921454,1.0016489114424005,0.31687985560699994,1.0025331147130414,1.4840796245295056,1.9032872882968659,0.01543711685568341,1.9744577089911948,1.1845570054943655,1.0016795983652822,0.5475114131040855,-1.2879467930809163,0.1609113071038214,0.0
593,1.254942304873223,0.5784615384615385,1.0016095632487703,0.3160366283165062,1.000173397955053,1.0510059268393357,1.605339250670829,0.013525191361410708,1.3570169989825147,1.0434578073470036,1.001871823887366,0.3148489313220055,-1.4330257142901197,0.2490236586408202,0.0
609,1.1397094796707927,0.5714285714285714,1.0006154360885524,0.31527170518425984,1.000133919428997,1.0139634595878746,1.742546587548491,0.011860447124553941,1.2114030285232422,0.9880259795033949,1.0006268956281825,0.5395195359139751,-1.348677504284769,0.33070988991344835,0.0
573,1.3519716977537455,0.5900900900900901,1.0288353040661031,0.33560505319148937,1.0004627574147171,1.1044968254852516,1.572391419591743,0.015362392997909145,1.440570645364243,1.4838888758499753,1.027936689997626,0.6466924456776921,-1.8345231939155904,0.22956731047124804,0.0
575,1.8353491158004058,0.5351008215085885,1.0075573135132603,0.31750275200503225,1.0032483984510931,1.615803911956118,1.8642107657835807,0.0177003249738027,2.021257569831433,1.2601458616447538,1.0076975385923184,0.5345860748505294,-1.7670446259113095,0.14136101444749236,0.0
576,1.6714144274562233,0.5173644920480364,1.0098550374374515,0.31860501814738834,1.0002440532709667,1.3767357090452998,1.4983777881411007,0.019616654613318983,1.579870675735488,1.2515791246143801,1.0095985858769125,0.8366515156941603,-1.7737924827117375,0.19322622032119693,0.3642156795423418
577,1.254942304873223,0.4369230769230769,1.0035433259237718,0.3162098668754894,1.000160304590753,1.0386247217654472,1.4751029798956892,0.014381683381221479,1.267969434477767,1.0479931387160248,1.0044992282020075,0.8645404674251044,-1.80078390991345,0.2706051494948103,0.29457912265490244
578,1.3519716977537455,0.5885885885885885,1.006830973318668,0.31817823654558347,1.0002170341769525,1.1042421833816214,1.5545285196343954,0.015522936219301495,1.440570645364243,1.1497861316652038,1.0076054625888997,0.8737369970067803,-1.807531766713878,0.22931742951612644,0.2825970826302192
579,1.1890810467598802,0.4678362573099415,1.0478000661529383,0.3341332230037236,1.0004050374801676,1.0216996427090899,1.663439465051486,0.012139305200239515,1.3043181921114668,1.3941900998848615,1.073086147985225,0.629797212388821,-1.7737924827117375,0.2722307948702817,0.0
582,1.217743551980808,0.8051948051948052,1.0008033605356028,0.31546875,1.0001392743419533,1.0504706480222257,1.5055218362076193,0.013766175610884902,1.3221178752382305,1.0122144134715143,1.0008183178348595,0.8658673934507978,-1.7974099815132358,0.32243836806746956,0.3011693009684171
583,1.129576243778634,0.8205128205128205,1.0001033547838805,0.3152470918885159,1.0001310400190297,1.0172861705294487,1.7168443074029793,0.011021497898190529,1.2114030285232422,0.9850024252573804,1.0001052797717664,0.8771775039512787,-1.810905695114092,0.36694224055679503,0.2771281292110203
584,1.129576243778634,0.4358974358974359,1.0007988555404626,0.3152470918885159,1.0001304118188543,1.0089588764279858,1.6984005808525835,0.011694369763795941,1.1520625452902713,0.9850024252573804,1.000813728997938,0.4865536145700774,-1.3385557190841268,0.35612229538427775,0.0
585,1.968349801941359,0.5977142857142858,1.0102026806822741,0.31805293005671076,1.003975730153856,1.9095210246034549,1.8601863145317268,0.019133472556836225,2.0327891905833226,1.326664055057097,1.010391738774102,0.1351803200382135,-1.7299314135089552,0.1416677666672499,0.0
588,1.4583432962024456,0.7314285714285714,1.0018537391830196,0.3178776666929072,1.0001976936930632,1.225895397309199,1.5471178706961766,0.016084213569910622,1.579870675735488,1.163896051479935,1.001778513169049,0.5368159939275605,-1.7737924827117375,0.22977545730605012,0.0
589,1.9030117340247694,0.6016781083142639,1.0056153333915199,0.31777760289604157,1.0035879258948395,1.7936360805338434,1.8577228110448916,0.018222882351029045,2.0327891905833226,1.2934049583509266,1.005719627328509,0.6032778375260301,-1.709687843107671,0.14506615334417233,0.0
592,1.6919254744036678,0.6446853357422463,1.002951397455676,0.31695447409733124,1.0027661863475634,1.484269102922791,1.9045163664237776,0.01594138013681217,1.9744577089911948,1.1936276682324107,1.0030062878839265,0.6340156670644546,-1.7805403395121657,0.1553714794238417,0.0
594,1.512524916282558,0.4849624060150376,1.0045511086312882,0.3168549905838041,1.0016164019230387,1.1975817698754914,1.833070031342953,0.013935500110838982,1.7749612864990334,1.139203691804144,1.004493812187085,0.4261644694979613,-1.1901028694747091,0.16618189671095743,0.6123724356957945
597,1.1597103574325403,0.7583333333333333,1.0001870566587958,0.31532094330782445,1.0001358665573237,1.0247228783116695,1.6363653753094516,0.011867406089532202,1.2305474502296982,0.994073087995424,1.000190540449695,0.56771368979784,-1.716435699908099,0.3387442571945997,0.0
598,1.9973424795249037,0.5554903112155021,1.0090087598846795,0.31817823654558347,1.004102124877773,1.912905281553992,1.8588151851386585,0.019338794045035256,2.0327891905833226,1.3417818262871768,1.009175794407597,0.5440249267890631,-1.7805403395121657,0.1391848538503501,0.0
599,1.264070961656401,0.1794871794871795,1.5746772676648835,0.341826800981969,1.0002446711778858,1.0170096925805978,1.6378127062351784,0.01574584277437739,1.2493985581143994,1.858305676648603,1.5719024574640126,0.8662886893016719,-1.8041578383136638,0.22932741498813317,0.2884021556830781
600,1.055924257564009,0.8,1.0000349871860774,0.3150749063670412,1.0001218346084464,1.0028082466134203,2.1208027716919804,0.009264606319190627,1.0678245123870238,0.9638375455352755,1.0000356388468112,0.8792834994068297,-1.807531766713878,0.4827613386131492,0.2825970826302192
602,1.022736728139183,0.6666666666666666,1.0000347117012045,0.31500117013807627,1.0001210122049249,1.0,2.842310146498244,0.008448783788510786,1.0,0.9547668827972302,1.0000353582309311,0.1351803200382135,-1.7299314135089552,0.6511493906223625,0.0
603,1.938923646018709,0.5132231404958678,1.0435999516473942,0.3179277222265963,1.0035958819176727,1.7591244745095707,1.8304658112050631,0.020319740149688313,2.0327891905833226,1.3115462838270198,1.044394778937656,0.602780138800362,-1.7872881963125937,0.1391848538503501,0.0
605,1.033917609206489,1.0,1.0,0.31502574504602904,1.0001233277085653,1.0011242439329662,2.5221774111012856,0.008089267623390635,1.0231078778660285,0.9577904370432448,1.0,0.5560332688577575,-1.7872881963125937,0.5702910136692305,0.0
607,1.308759501900575,0.6451612903225806,1.0011825966356191,0.31797779352704936,1.0001933266975385,1.0857510153497705,1.5567990349782628,0.014521969287251154,1.4242521035735294,1.1316448061891122,1.0013983110818667,0.1351803200382135,-1.7299314135089552,0.2517340827991392,0.0
608,1.2457467563747042,0.74,1.000301140204966,0.31554270532155976,1.000157669952375,1.0600643133647178,1.7236793738537206,0.011886654630795376,1.4242521035735294,1.0212850762095596,1.0003067483911645,0.1351803200382135,-1.7299314135089552,0.249052638947411,0.0
611,1.5794582901290382,0.5351981351981352,1.0096036117167317,0.3170291277380859,1.0018921432865546,1.2824016094563018,1.796868472567529,0.015338191424050804,1.8396293695546246,1.1643999771876148,1.009140905625355,0.5842244000735688,-1.7805403395121657,0.16579399612950282,0.0
